make,model,year,mileage_km,condition,transmission,fuel_type,price_rm
Lexus,RX350,2022,47430,Fair,CVT,Hybrid,144208
Lexus,NX300,2022,51575,Good,CVT,Petrol,186374
Lexus,IS250,2025,3000,Excellent,CVT,Petrol,84248
Lexus,UX200,2018,113552,Fair,CVT,Petrol,91269
Lexus,RX350,2013,167314,Fair,CVT,Petrol,94579
Lexus,UX200,2017,116749,Good,Automatic,Petrol,95907
Lexus,UX200,2015,139229,Fair,CVT,Hybrid,100498
Lexus,RX350,2015,162143,Good,Automatic,Petrol,66955
Lexus,RX350,2012,188323,Poor,CVT,Petrol,29605
Lexus,UX200,2011,217683,Fair,Automatic,Petrol,56334
Lexus,NX300,2011,212105,Poor,CVT,Petrol,43643
Lexus,RX350,2023,22070,Excellent,CVT,Petrol,145690
Lexus,NX300,2017,116755,Fair,CVT,Petrol,96782
Lexus,UX200,2022,56173,Excellent,Automatic,Petrol,137977
Lexus,NX300,2025,3000,New,CVT,Hybrid,260000
Lexus,NX300,2024,3000,New,CVT,Petrol,163766
Lexus,NX300,2015,147428,Excellent,Automatic,Petrol,95367
Lexus,IS250,2022,47355,Excellent,CVT,Petrol,81550
Lexus,NX300,2015,167456,Good,CVT,Petrol,110962
Lexus,NX300,2020,70703,Excellent,CVT,Petrol,163302
Lexus,IS250,2025,3748,Like New,Automatic,Hybrid,146682
Lexus,IS250,2025,3000,New,Automatic,Hybrid,138441
Lexus,NX300,2023,25255,Like New,CVT,Hybrid,124365
Lexus,UX200,2018,104702,Good,CVT,Petrol,127703
Lexus,ES250,2010,210903,Fair,Automatic,Petrol,60097
Lexus,UX200,2010,227950,Poor,CVT,Petrol,38843
Lexus,NX300,2025,7178,Excellent,CVT,Petrol,196845
Lexus,IS250,2023,41282,Good,Automatic,Hybrid,110361
Lexus,RX350,2023,45919,Good,Automatic,Hybrid,166832
Lexus,ES250,2010,226924,Fair,Automatic,Petrol,49284
Lexus,NX300,2025,20717,Excellent,CVT,Petrol,109802
Lexus,UX200,2025,5437,New,CVT,Petrol,184253
Lexus,IS250,2021,73912,Excellent,CVT,Petrol,40612
Lexus,UX200,2020,96709,Excellent,Automatic,Petrol,144797
Lexus,ES250,2020,92088,Excellent,Automatic,Petrol,144494
Lexus,NX300,2017,132642,Good,Automatic,Hybrid,69533
Lexus,ES250,2015,138210,Fair,Automatic,Petrol,60732
Lexus,NX300,2023,25334,Excellent,CVT,Petrol,171893
Lexus,RX350,2024,16893,New,CVT,Petrol,143492
Lexus,NX300,2020,71820,Fair,CVT,Petrol,88682
Lexus,IS250,2022,51328,Like New,CVT,Hybrid,121455
Lexus,UX200,2018,102157,Good,Automatic,Hybrid,131747
Lexus,RX350,2012,185801,Fair,Automatic,Petrol,66635
Lexus,ES250,2018,107720,Fair,CVT,Hybrid,46913
Lexus,NX300,2024,34828,Like New,CVT,Petrol,136247
Lexus,NX300,2023,37882,Good,CVT,Petrol,172981
Lexus,NX300,2019,96972,Poor,Automatic,Petrol,85348
Lexus,ES250,2016,153799,Excellent,CVT,Hybrid,132043
Lexus,RX350,2025,15337,Like New,CVT,Hybrid,248582
Lexus,UX200,2024,39582,New,CVT,Petrol,196545
Lexus,IS250,2014,177382,Fair,CVT,Petrol,31147
Lexus,ES250,2016,139626,Good,Automatic,Hybrid,67279
Lexus,NX300,2019,92325,Good,CVT,Hybrid,128766
Lexus,IS250,2024,23182,New,CVT,Petrol,168462
Lexus,ES250,2018,94227,Good,CVT,Petrol,144554
Lexus,ES250,2011,187924,Good,CVT,Petrol,38066
Lexus,IS250,2012,187084,Fair,CVT,Petrol,43420
Lexus,IS250,2025,24877,New,CVT,Petrol,144103
Lexus,ES250,2023,44998,Excellent,CVT,Petrol,75742
Lexus,IS250,2017,135630,Good,Automatic,Petrol,76312
Lexus,ES250,2025,3000,New,Automatic,Petrol,194948
Lexus,IS250,2010,221370,Poor,Automatic,Petrol,26263
Lexus,ES250,2022,28310,Good,CVT,Hybrid,132891
Lexus,RX350,2017,122122,Fair,CVT,Petrol,71966
Lexus,NX300,2010,212777,Poor,CVT,Petrol,41506
Lexus,NX300,2015,147189,Fair,Automatic,Petrol,52718
Lexus,IS250,2019,106848,Excellent,CVT,Petrol,78919
Lexus,ES250,2018,95403,Fair,CVT,Petrol,72743
Lexus,UX200,2010,202241,Fair,CVT,Petrol,59610
Lexus,ES250,2020,91818,Like New,Automatic,Hybrid,188116
Lexus,RX350,2012,193844,Fair,Automatic,Petrol,59369
Lexus,NX300,2012,170567,Fair,CVT,Petrol,72124
Lexus,RX350,2016,158096,Fair,Automatic,Hybrid,73667
Lexus,UX200,2024,3000,New,CVT,Petrol,167814
Lexus,RX350,2024,3288,New,CVT,Petrol,279956
Lexus,IS250,2021,82499,Excellent,Automatic,Petrol,130049
Lexus,IS250,2012,179664,Fair,CVT,Petrol,46091
Lexus,IS250,2011,230459,Fair,Automatic,Petrol,26567
Lexus,NX300,2024,32254,New,Automatic,Petrol,178863
Lexus,NX300,2016,117950,Excellent,CVT,Petrol,123075
Lexus,NX300,2023,38134,Excellent,Automatic,Petrol,168891
Lexus,IS250,2015,139212,Good,Automatic,Petrol,63057
Lexus,NX300,2025,7173,New,CVT,Petrol,121428
Lexus,UX200,2024,3000,Excellent,CVT,Petrol,127489
Lexus,RX350,2023,21574,Good,Automatic,Hybrid,226372
Lexus,IS250,2022,46919,Fair,CVT,Hybrid,67339
Lexus,NX300,2024,3000,Excellent,CVT,Petrol,93197
Lexus,RX350,2021,52831,Good,Automatic,Petrol,88177
Lexus,RX350,2013,181688,Good,Automatic,Petrol,76514
Lexus,IS250,2017,128808,Excellent,CVT,Petrol,85569
Lexus,NX300,2019,109330,Good,CVT,Petrol,106662
Lexus,UX200,2024,17793,New,CVT,Hybrid,200000
Lexus,ES250,2011,226067,Fair,CVT,Petrol,29023
Lexus,UX200,2015,134678,Good,Automatic,Petrol,91469
Lexus,NX300,2010,232820,Poor,Automatic,Petrol,30068
Lexus,ES250,2019,84869,Fair,Automatic,Hybrid,106561
Lexus,UX200,2025,16220,Like New,CVT,Hybrid,136562
Lexus,NX300,2022,55829,Like New,Automatic,Petrol,164764
Lexus,IS250,2016,153398,Good,Automatic,Hybrid,84265
Lexus,NX300,2014,172106,Fair,Automatic,Petrol,76445
Lexus,UX200,2023,10722,Excellent,CVT,Petrol,127859
Lexus,ES250,2014,162091,Fair,CVT,Petrol,30014
Lexus,NX300,2019,90986,Good,CVT,Hybrid,104012
Lexus,IS250,2015,145414,Fair,Automatic,Petrol,25074
Lexus,RX350,2013,159892,Poor,Automatic,Petrol,41761
Lexus,NX300,2021,64024,Like New,CVT,Petrol,180736
Lexus,ES250,2022,42373,Excellent,Automatic,Hybrid,73232
Lexus,UX200,2017,131411,Good,Automatic,Hybrid,106688
Lexus,RX350,2025,9862,New,Automatic,Petrol,221710
Lexus,UX200,2016,131969,Good,CVT,Petrol,98307
Lexus,NX300,2019,71615,Good,CVT,Petrol,157194
Lexus,NX300,2019,87016,Good,Automatic,Hybrid,129110
Lexus,ES250,2022,22802,Excellent,CVT,Hybrid,130038
Lexus,ES250,2021,66077,Excellent,CVT,Petrol,97472
Lexus,IS250,2016,139616,Poor,CVT,Petrol,15865
Lexus,ES250,2015,135263,Fair,Automatic,Hybrid,75893
Lexus,IS250,2010,234585,Fair,Automatic,Petrol,28469
Lexus,IS250,2012,198193,Fair,Automatic,Petrol,26686
Lexus,IS250,2023,42164,Fair,Automatic,Petrol,86117
Lexus,ES250,2010,236228,Good,Automatic,Petrol,29544
Lexus,NX300,2025,3000,New,CVT,Petrol,214486
Lexus,IS250,2025,3000,Like New,CVT,Petrol,71058
Lexus,ES250,2011,200968,Fair,Automatic,Petrol,39143
Lexus,UX200,2014,179315,Fair,Automatic,Petrol,60366
Lexus,ES250,2021,68051,Good,Automatic,Hybrid,49238
Lexus,NX300,2025,3000,New,CVT,Petrol,225238
Lexus,UX200,2023,29865,Like New,CVT,Hybrid,177706
Lexus,ES250,2018,94284,Good,CVT,Petrol,130038
Lexus,UX200,2020,75588,Good,CVT,Petrol,110816
Lexus,IS250,2022,58674,Like New,CVT,Petrol,64569
Lexus,ES250,2020,90794,Good,Automatic,Hybrid,115323
Lexus,IS250,2016,142359,Good,CVT,Petrol,59836
Lexus,ES250,2014,164044,Fair,Automatic,Petrol,29127
Lexus,IS250,2017,121280,Fair,CVT,Hybrid,68844
Lexus,IS250,2013,176890,Fair,Automatic,Petrol,25376
Lexus,NX300,2018,109275,Fair,CVT,Hybrid,75423
Lexus,NX300,2012,195846,Poor,Automatic,Petrol,32494
Lexus,IS250,2016,157112,Good,Automatic,Petrol,62643
Lexus,UX200,2018,102597,Good,CVT,Petrol,110326
Lexus,UX200,2015,161728,Good,Automatic,Petrol,92651
Lexus,UX200,2025,23743,Excellent,CVT,Petrol,132967
Lexus,UX200,2010,239407,Poor,CVT,Petrol,45597
Lexus,ES250,2025,5775,Like New,Automatic,Petrol,64391
Lexus,IS250,2021,40004,Good,CVT,Hybrid,112091
Lexus,NX300,2016,139258,Good,CVT,Petrol,108131
Lexus,NX300,2025,3000,Like New,CVT,Hybrid,151884
Lexus,NX300,2021,45033,Good,Automatic,Hybrid,197548
Lexus,ES250,2025,12799,Excellent,CVT,Hybrid,122577
Lexus,ES250,2021,65971,Excellent,CVT,Petrol,109520
Lexus,NX300,2023,42971,Good,CVT,Petrol,171507
Lexus,NX300,2011,195636,Fair,Automatic,Petrol,76747
Lexus,IS250,2015,169090,Fair,Automatic,Petrol,46472
Lexus,ES250,2025,10667,New,CVT,Petrol,221936
Lexus,UX200,2018,100350,Good,Automatic,Hybrid,132168
Lexus,IS250,2025,24205,Excellent,CVT,Petrol,91222
Lexus,NX300,2025,3000,New,CVT,Petrol,132358
Lexus,ES250,2021,78842,Like New,CVT,Hybrid,144922
Lexus,UX200,2020,59735,Excellent,Automatic,Petrol,162910
Lexus,NX300,2023,36828,Like New,CVT,Hybrid,132686
Lexus,IS250,2024,3000,New,CVT,Petrol,158947
Lexus,IS250,2020,74396,Excellent,Automatic,Petrol,51184
Lexus,NX300,2024,3000,New,Automatic,Petrol,160825
Lexus,UX200,2022,33277,Excellent,CVT,Hybrid,136096
Lexus,RX350,2012,220616,Good,Automatic,Petrol,107774
Lexus,UX200,2021,58886,Like New,Automatic,Petrol,159822
Lexus,RX350,2018,100717,Fair,Automatic,Petrol,117592
Lexus,ES250,2018,101445,Excellent,CVT,Petrol,131661
Lexus,RX350,2022,13958,Like New,CVT,Hybrid,305189
Lexus,ES250,2020,50306,Good,Automatic,Petrol,133884
Lexus,NX300,2022,62514,Good,Automatic,Petrol,184464
Lexus,IS250,2015,143874,Good,CVT,Petrol,60642
Lexus,NX300,2023,42163,Excellent,CVT,Hybrid,146015
Lexus,RX350,2013,191727,Fair,Automatic,Petrol,46516
Lexus,RX350,2024,24128,New,CVT,Petrol,207729
Lexus,RX350,2015,150564,Poor,Automatic,Hybrid,69879
Lexus,NX300,2018,106586,Excellent,CVT,Hybrid,183486
Lexus,NX300,2013,175444,Fair,Automatic,Petrol,87650
Lexus,IS250,2017,115074,Excellent,CVT,Hybrid,84620
Lexus,IS250,2019,71104,Excellent,Automatic,Petrol,34097
Lexus,ES250,2015,158150,Fair,CVT,Petrol,79298
Lexus,RX350,2020,70160,Excellent,CVT,Hybrid,258862
Lexus,RX350,2025,3000,Like New,Automatic,Hybrid,292673
Lexus,ES250,2010,226328,Good,CVT,Petrol,61141
Lexus,UX200,2020,48635,Like New,Automatic,Petrol,153641
Lexus,IS250,2019,77789,Fair,Automatic,Petrol,66404
Lexus,NX300,2019,83770,Fair,CVT,Petrol,126173
Lexus,RX350,2014,160324,Fair,Automatic,Petrol,59683
Lexus,UX200,2022,43721,Excellent,CVT,Hybrid,167455
Lexus,UX200,2025,13289,New,CVT,Hybrid,169519
Lexus,ES250,2024,8955,New,Automatic,Petrol,67065
Lexus,ES250,2022,57657,Like New,CVT,Petrol,111801
Lexus,ES250,2011,220516,Poor,Automatic,Petrol,19190
Lexus,UX200,2022,70509,Good,Automatic,Petrol,127777
Lexus,RX350,2025,19825,New,Automatic,Petrol,265887
Lexus,ES250,2015,165193,Fair,CVT,Petrol,39933
Lexus,UX200,2019,102869,Good,CVT,Petrol,106366
Lexus,NX300,2016,137932,Good,CVT,Petrol,142707
Lexus,ES250,2017,119812,Fair,CVT,Petrol,36166
Lexus,UX200,2022,57453,Excellent,Automatic,Hybrid,153292
Lexus,ES250,2019,81053,Fair,CVT,Petrol,32698
Lexus,NX300,2019,102272,Fair,CVT,Petrol,62504
Lexus,RX350,2015,153715,Fair,Automatic,Hybrid,40672
Lexus,ES250,2015,155199,Good,CVT,Petrol,104484
Lexus,ES250,2015,135504,Poor,CVT,Petrol,52258
Lexus,RX350,2025,3000,New,CVT,Petrol,112841
Lexus,RX350,2020,79525,Good,CVT,Hybrid,171916
Lexus,RX350,2022,55125,Good,Automatic,Petrol,215744
Lexus,ES250,2024,8647,New,Automatic,Hybrid,72158
Lexus,IS250,2014,167914,Poor,Automatic,Petrol,17339
Lexus,ES250,2020,46595,Excellent,CVT,Petrol,48851
Lexus,UX200,2018,104517,Good,Automatic,Hybrid,141071
Lexus,RX350,2020,77697,Excellent,CVT,Petrol,160293
Lexus,UX200,2019,98258,Good,CVT,Hybrid,108155
Lexus,ES250,2017,109694,Good,Automatic,Petrol,105773
Lexus,ES250,2025,3000,Like New,CVT,Petrol,156084
Lexus,ES250,2024,3309,New,Automatic,Petrol,88182
Lexus,NX300,2014,152950,Poor,CVT,Petrol,65917
Lexus,UX200,2023,27965,Excellent,Automatic,Petrol,141923
Lexus,NX300,2024,27553,Excellent,CVT,Hybrid,211920
Lexus,RX350,2019,85741,Poor,Automatic,Petrol,80467
Lexus,NX300,2023,39785,Like New,Automatic,Hybrid,154715
Lexus,NX300,2015,165245,Good,CVT,Petrol,111914
Lexus,UX200,2018,94691,Good,CVT,Petrol,105491
Lexus,RX350,2025,3000,Like New,Automatic,Petrol,228013
Lexus,IS250,2014,195912,Fair,Automatic,Petrol,16815
Lexus,UX200,2018,118866,Poor,Automatic,Hybrid,71771
Lexus,RX350,2019,87388,Good,Automatic,Hybrid,83344
Lexus,IS250,2022,60010,Good,CVT,Hybrid,63660
Lexus,RX350,2012,195094,Poor,Automatic,Petrol,27147
Lexus,NX300,2022,46414,Good,CVT,Petrol,176730
Lexus,RX350,2014,156671,Fair,Automatic,Petrol,44579
Lexus,IS250,2016,124360,Good,Automatic,Petrol,37674
Lexus,UX200,2017,113915,Good,CVT,Petrol,93231
Lexus,UX200,2016,137050,Fair,CVT,Hybrid,104814
Lexus,ES250,2013,139365,Fair,CVT,Petrol,31002
Lexus,ES250,2020,44138,Excellent,CVT,Petrol,122518
Lexus,UX200,2024,3000,Like New,Automatic,Petrol,153661
Lexus,UX200,2018,113763,Good,CVT,Petrol,107744
Lexus,IS250,2014,188688,Fair,CVT,Petrol,30110
Lexus,ES250,2022,48777,Excellent,Automatic,Hybrid,66653
Lexus,ES250,2019,106092,Poor,CVT,Hybrid,57006
Lexus,ES250,2017,134127,Fair,Automatic,Hybrid,59870
Lexus,ES250,2019,78592,Good,CVT,Petrol,42168
Lexus,UX200,2019,92710,Good,Automatic,Petrol,104882
Lexus,ES250,2019,75877,Excellent,CVT,Petrol,127706
Lexus,UX200,2024,7042,New,CVT,Petrol,130813
Lexus,UX200,2016,149359,Good,CVT,Petrol,102270
Lexus,IS250,2017,133076,Fair,Automatic,Petrol,61031
Lexus,IS250,2024,34922,New,Automatic,Hybrid,103519
Lexus,ES250,2024,26253,Like New,CVT,Petrol,136785
Lexus,ES250,2019,86328,Fair,CVT,Petrol,71877
Lexus,NX300,2024,18021,New,CVT,Petrol,125709
Lexus,RX350,2025,13626,Like New,CVT,Petrol,276674
Lexus,ES250,2018,98511,Fair,CVT,Petrol,39591
Lexus,UX200,2020,64991,Excellent,CVT,Hybrid,128372
Lexus,NX300,2022,70384,Excellent,Automatic,Hybrid,186475
Lexus,IS250,2013,162721,Poor,CVT,Petrol,36443
Lexus,ES250,2022,33718,Excellent,Automatic,Petrol,124034
Lexus,NX300,2025,3000,Good,Automatic,Petrol,85046
Lexus,RX350,2011,206851,Fair,CVT,Petrol,41876
Lexus,IS250,2020,64434,Excellent,CVT,Petrol,54446
Lexus,RX350,2025,3302,Excellent,Automatic,Petrol,85405
Lexus,UX200,2023,35322,Good,CVT,Petrol,126064
Lexus,UX200,2019,81426,Good,Automatic,Petrol,95704
Lexus,RX350,2018,82688,Good,CVT,Petrol,100531
Lexus,UX200,2016,159479,Excellent,CVT,Hybrid,122174
Lexus,RX350,2025,20674,Excellent,CVT,Petrol,163871
Lexus,ES250,2025,37192,Excellent,CVT,Petrol,193855
Lexus,RX350,2017,118283,Fair,Automatic,Hybrid,139918
Lexus,ES250,2021,50836,Good,Automatic,Hybrid,116513
Lexus,UX200,2011,211022,Fair,CVT,Petrol,64838
Lexus,IS250,2020,87721,Excellent,Automatic,Hybrid,100045
Lexus,RX350,2010,211223,Fair,Automatic,Petrol,31808
Lexus,IS250,2024,23155,New,Automatic,Hybrid,170000
Lexus,UX200,2015,152085,Good,Automatic,Petrol,91896
Lexus,RX350,2022,33069,Fair,CVT,Petrol,55620
Lexus,IS250,2018,112417,Good,CVT,Hybrid,61006
Lexus,ES250,2018,114508,Fair,CVT,Petrol,71141
Lexus,ES250,2015,134090,Poor,Automatic,Hybrid,42482
Lexus,RX350,2021,72181,Excellent,Automatic,Petrol,96541
Lexus,IS250,2011,202429,Good,CVT,Petrol,59116
Lexus,RX350,2015,144735,Fair,CVT,Hybrid,101861
Lexus,IS250,2020,60282,Excellent,CVT,Petrol,125510
Lexus,ES250,2016,130781,Fair,CVT,Petrol,85013
Lexus,NX300,2015,162463,Good,CVT,Petrol,124784
