make,model,year,mileage_km,condition,transmission,fuel_type,price_rm
Honda,HR-V,2025,2000,New,Automatic,Petrol,115367
Honda,Civic,2017,102890,Poor,CVT,Petrol,44611
Honda,BR-V,2025,2000,Excellent,CVT,Petrol,40458
Honda,BR-V,2023,27710,Good,Automatic,Petrol,33602
Honda,Civic,2015,133445,Good,Automatic,Petrol,43471
Honda,Accord,2012,187510,Fair,Manual,Petrol,44475
Honda,Civic,2020,97943,Good,CVT,Petrol,101916
Honda,HR-V,2011,185470,Good,Manual,Petrol,44357
Honda,BR-V,2025,20028,New,CVT,Petrol,33944
Honda,CR-V,2018,92405,Good,Automatic,Petrol,101059
Honda,BR-V,2019,98123,Fair,CVT,Petrol,16377
Honda,CR-V,2020,71552,Good,Automatic,Petrol,114194
Honda,City,2015,151437,Good,Manual,Petrol,36830
Honda,Accord,2018,76917,Poor,CVT,Petrol,20224
Honda,Jazz,2018,108296,Good,Automatic,Petrol,31184
Honda,BR-V,2014,147138,Good,CVT,Petrol,16428
Honda,CR-V,2025,3695,Like New,Automatic,Petrol,80583
Honda,Freed,2025,26968,Like New,Automatic,Petrol,25494
Honda,Freed,2012,194927,Poor,Manual,Petrol,11140
Honda,HR-V,2024,6451,Good,CVT,Hybrid,87388
Honda,BR-V,2020,70789,Excellent,CVT,Petrol,49071
Honda,Civic,2012,197443,Good,Manual,Petrol,53873
Honda,Accord,2013,184339,Poor,Automatic,Petrol,30135
Honda,Accord,2020,69603,Fair,Automatic,Petrol,76793
Honda,City,2019,92889,Excellent,Automatic,Petrol,35784
Honda,Accord,2015,138692,Good,Automatic,Petrol,37051
Honda,CR-V,2019,79312,Good,Automatic,Petrol,124504
Honda,HR-V,2018,108695,Fair,Automatic,Petrol,62031
Honda,City,2019,81047,Good,CVT,Petrol,55306
Honda,BR-V,2017,98044,Good,CVT,Petrol,26166
Honda,HR-V,2025,2000,Like New,CVT,Petrol,119073
Honda,City,2021,56719,Excellent,CVT,Petrol,68603
Honda,Freed,2016,122347,Fair,Automatic,Petrol,13036
Honda,Civic,2015,166277,Good,Automatic,Petrol,54000
Honda,HR-V,2017,110892,Fair,CVT,Petrol,36939
Honda,Accord,2012,178926,Good,Automatic,Petrol,39022
Honda,BR-V,2019,101331,Fair,Automatic,Petrol,22895
Honda,BR-V,2014,144430,Poor,CVT,Petrol,13817
Honda,Accord,2012,171333,Fair,Manual,Petrol,34793
Honda,Freed,2025,4292,New,CVT,Petrol,24467
Honda,City,2023,44759,Good,CVT,Petrol,31817
Honda,City,2018,104163,Good,Automatic,Petrol,24419
Honda,BR-V,2016,130090,Good,Automatic,Petrol,31704
Honda,BR-V,2022,44998,Good,CVT,Petrol,24924
Honda,BR-V,2013,172466,Fair,Automatic,Petrol,15673
Honda,Civic,2017,131704,Good,Automatic,Petrol,61294
Honda,City,2023,43713,Fair,Automatic,Petrol,29496
Honda,Freed,2020,73822,Excellent,Automatic,Petrol,24595
Honda,Freed,2022,35610,Excellent,CVT,Petrol,27147
Honda,Jazz,2024,2000,New,Automatic,Petrol,38650
Honda,CR-V,2023,24825,Good,CVT,Petrol,148925
Honda,BR-V,2022,32991,Like New,CVT,Petrol,54680
Honda,Freed,2011,212851,Fair,Automatic,Petrol,12506
Honda,HR-V,2019,89892,Good,CVT,Petrol,92617
Honda,HR-V,2016,108519,Good,Manual,Petrol,63692
Honda,City,2024,26719,New,CVT,Petrol,81882
Honda,Accord,2023,29055,Excellent,Automatic,Petrol,84489
Honda,Civic,2013,160685,Good,Manual,Petrol,68023
Honda,HR-V,2025,13162,Like New,Automatic,Petrol,105903
Honda,Jazz,2023,19519,Fair,Automatic,Petrol,46386
Honda,City,2014,168228,Fair,Manual,Petrol,15320
Honda,Jazz,2025,2000,New,CVT,Petrol,57520
Honda,Jazz,2017,117600,Excellent,Automatic,Petrol,30382
Honda,HR-V,2022,65860,Excellent,Automatic,Petrol,113092
Honda,Accord,2025,6861,Excellent,CVT,Petrol,71800
Honda,CR-V,2018,109684,Fair,Automatic,Petrol,98080
Honda,Freed,2017,107158,Poor,Automatic,Petrol,13401
Honda,HR-V,2024,2584,New,Automatic,Petrol,93163
Honda,City,2022,44307,Excellent,Automatic,Hybrid,33514
Honda,CR-V,2017,122343,Fair,CVT,Petrol,60568
Honda,HR-V,2013,161849,Poor,CVT,Petrol,35589
Honda,City,2021,50625,Like New,CVT,Petrol,38170
Honda,BR-V,2022,33519,Like New,Automatic,Petrol,47096
Honda,Freed,2013,164513,Good,Manual,Petrol,13134
Honda,CR-V,2025,3212,New,CVT,Hybrid,220000
Honda,CR-V,2020,72219,Excellent,CVT,Petrol,98156
Honda,City,2018,88178,Good,Automatic,Petrol,57066
Honda,City,2023,12422,Good,Automatic,Petrol,68996
Honda,BR-V,2016,118388,Fair,Manual,Petrol,17813
Honda,City,2015,138246,Good,Automatic,Petrol,43746
Honda,HR-V,2016,117755,Good,Automatic,Petrol,51812
Honda,CR-V,2015,128588,Excellent,Automatic,Petrol,71540
Honda,City,2011,194063,Fair,Manual,Petrol,15620
Honda,Freed,2011,210909,Good,Automatic,Petrol,18808
Honda,Freed,2010,212400,Fair,Automatic,Petrol,10089
Honda,Jazz,2010,205642,Good,CVT,Petrol,12531
Honda,Jazz,2017,106599,Fair,Manual,Petrol,30304
Honda,HR-V,2024,29964,New,CVT,Petrol,139680
Honda,CR-V,2022,28583,Excellent,CVT,Petrol,129868
Honda,Freed,2021,76307,Excellent,CVT,Petrol,22201
Honda,Freed,2014,166061,Fair,CVT,Petrol,13917
Honda,BR-V,2013,164479,Fair,Automatic,Petrol,16820
Honda,BR-V,2016,135350,Good,CVT,Petrol,26737
Honda,Accord,2014,154168,Fair,Automatic,Petrol,33974
Honda,City,2016,132549,Fair,Manual,Petrol,19593
Honda,BR-V,2019,86046,Fair,Automatic,Petrol,28028
Honda,HR-V,2019,82942,Good,CVT,Petrol,54559
Honda,BR-V,2014,150595,Fair,CVT,Petrol,24599
Honda,Jazz,2015,148226,Poor,Automatic,Petrol,8802
Honda,Jazz,2021,68820,Fair,Manual,Petrol,39304
Honda,Accord,2019,90865,Good,Automatic,Petrol,42219
Honda,Civic,2023,15152,Excellent,Automatic,Petrol,93354
Honda,Civic,2013,135637,Poor,Automatic,Petrol,34740
Honda,BR-V,2023,28547,Good,CVT,Petrol,30690
Honda,HR-V,2012,185166,Fair,Automatic,Petrol,38670
Honda,Jazz,2016,128218,Excellent,Automatic,Petrol,42981
Honda,CR-V,2017,108725,Good,Automatic,Petrol,86696
Honda,City,2013,160047,Fair,Automatic,Petrol,23156
Honda,Civic,2020,74899,Good,CVT,Petrol,48734
Honda,Jazz,2021,58157,Like New,Automatic,Petrol,38759
Honda,BR-V,2025,2000,Excellent,Automatic,Petrol,32755
Honda,Jazz,2010,198572,Poor,Manual,Petrol,13047
Honda,BR-V,2025,2950,New,CVT,Petrol,35395
Honda,Jazz,2013,170144,Good,Automatic,Petrol,22786
Honda,HR-V,2016,126336,Good,Automatic,Petrol,77500
Honda,Civic,2021,67591,Good,Automatic,Petrol,66341
Honda,CR-V,2021,53939,Good,CVT,Petrol,160773
Honda,Freed,2019,72111,Good,Automatic,Petrol,33316
Honda,Accord,2024,20585,New,CVT,Hybrid,143254
Honda,BR-V,2015,133226,Fair,CVT,Petrol,16606
Honda,CR-V,2012,171076,Good,Automatic,Petrol,56807
Honda,Civic,2024,2000,New,Automatic,Petrol,108888
Honda,Freed,2015,145139,Good,CVT,Petrol,21981
Honda,CR-V,2019,91088,Excellent,CVT,Petrol,114536
Honda,Jazz,2025,14518,New,Automatic,Petrol,44483
Honda,Freed,2021,57598,Good,CVT,Petrol,33033
Honda,Freed,2017,104620,Fair,Automatic,Petrol,17408
Honda,City,2024,30932,Like New,CVT,Petrol,61603
Honda,Accord,2024,31237,Like New,Automatic,Petrol,91020
Honda,HR-V,2015,153912,Good,Manual,Petrol,59675
Honda,Accord,2023,44887,Excellent,Automatic,Petrol,45691
Honda,HR-V,2020,60989,Fair,Automatic,Petrol,42581
Honda,BR-V,2022,41001,Good,Automatic,Petrol,46359
Honda,Accord,2017,112628,Fair,CVT,Petrol,56643
Honda,HR-V,2016,135773,Good,Automatic,Petrol,49531
Honda,Freed,2022,33588,Fair,Automatic,Petrol,22245
Honda,CR-V,2023,36353,Good,CVT,Petrol,152507
Honda,HR-V,2024,12486,Like New,Automatic,Petrol,121322
Honda,Jazz,2023,29915,Good,CVT,Petrol,34707
Honda,Freed,2022,49497,Fair,Automatic,Petrol,15817
Honda,BR-V,2016,134424,Fair,Automatic,Petrol,15814
Honda,CR-V,2017,122746,Fair,Automatic,Petrol,41008
Honda,CR-V,2018,106215,Fair,CVT,Petrol,49735
Honda,Jazz,2022,41998,Good,CVT,Petrol,20142
Honda,City,2010,200581,Poor,Automatic,Petrol,11512
Honda,Accord,2025,4471,New,CVT,Petrol,85045
Honda,Civic,2021,49593,Excellent,CVT,Petrol,89072
Honda,Civic,2013,144060,Fair,Automatic,Petrol,32421
Honda,City,2022,43345,Excellent,Automatic,Hybrid,38952
Honda,CR-V,2025,5591,Like New,CVT,Hybrid,199413
Honda,HR-V,2013,173201,Fair,Manual,Petrol,39979
Honda,Jazz,2024,6329,New,Automatic,Petrol,48081
Honda,BR-V,2022,36499,Fair,CVT,Petrol,22793
Honda,Freed,2024,13545,New,CVT,Petrol,29414
Honda,Jazz,2023,20807,Good,CVT,Petrol,36669
Honda,Civic,2021,53331,Fair,Automatic,Petrol,58909
Honda,Jazz,2024,24241,New,CVT,Petrol,32276
Honda,City,2023,16573,Fair,CVT,Petrol,36430
Honda,Civic,2016,126606,Fair,Manual,Petrol,63320
Honda,Accord,2018,97540,Fair,CVT,Petrol,46277
Honda,Accord,2025,2000,Like New,CVT,Petrol,131480
Honda,CR-V,2016,118837,Fair,Manual,Petrol,81703
Honda,Civic,2021,63042,Like New,CVT,Petrol,82540
Honda,Freed,2023,33022,Like New,Automatic,Petrol,41263
Honda,Civic,2017,125852,Poor,CVT,Petrol,42886
Honda,City,2016,117184,Fair,Automatic,Petrol,27702
Honda,Civic,2020,58801,Fair,CVT,Petrol,54480
Honda,Jazz,2014,144624,Fair,CVT,Petrol,22492
Honda,Freed,2016,135380,Good,CVT,Petrol,25507
Honda,CR-V,2012,176522,Fair,CVT,Petrol,56299
Honda,City,2012,174014,Poor,CVT,Petrol,11270
Honda,City,2011,182953,Fair,Manual,Petrol,22725
Honda,CR-V,2022,35355,Good,CVT,Petrol,113491
Honda,HR-V,2023,28691,Like New,CVT,Petrol,101778
Honda,Civic,2018,98921,Good,CVT,Petrol,65851
Honda,Jazz,2021,51494,Excellent,CVT,Petrol,48815
Honda,CR-V,2023,22281,Excellent,Automatic,Petrol,122570
Honda,Freed,2011,198085,Good,Manual,Petrol,17503
Honda,Freed,2020,72288,Excellent,CVT,Petrol,37405
Honda,City,2021,69408,Excellent,Automatic,Petrol,31926
Honda,Civic,2013,201405,Good,Manual,Petrol,35332
Honda,BR-V,2023,9721,Fair,Automatic,Petrol,22799
Honda,City,2015,151848,Fair,Manual,Petrol,16882
Honda,Freed,2016,142267,Good,CVT,Petrol,19609
Honda,Civic,2017,120965,Good,CVT,Petrol,61651
Honda,BR-V,2012,170248,Fair,Manual,Petrol,18283
Honda,Accord,2025,15968,New,CVT,Petrol,165785
Honda,Freed,2020,88767,Good,Automatic,Petrol,29240
Honda,City,2025,27696,New,CVT,Hybrid,64807
Honda,CR-V,2024,31860,New,CVT,Petrol,197604
Honda,HR-V,2020,64562,Excellent,CVT,Petrol,55209
Honda,Accord,2020,59619,Excellent,Automatic,Petrol,52288
Honda,Jazz,2025,9032,New,CVT,Petrol,34893
Honda,Jazz,2021,45028,Good,CVT,Petrol,39461
Honda,BR-V,2013,158661,Fair,Manual,Petrol,18155
Honda,Jazz,2022,52382,Good,CVT,Petrol,18725
Honda,HR-V,2018,80335,Good,CVT,Petrol,56559
Honda,Accord,2016,101390,Good,Automatic,Petrol,80563
Honda,Civic,2022,44602,Excellent,CVT,Petrol,89977
Honda,HR-V,2024,30718,New,CVT,Hybrid,98228
Honda,Freed,2014,163728,Fair,CVT,Petrol,12533
Honda,HR-V,2015,154081,Fair,Automatic,Petrol,43400
Honda,Accord,2024,39052,Excellent,Automatic,Petrol,81225
Honda,CR-V,2011,210495,Fair,Automatic,Petrol,54875
Honda,City,2018,96015,Good,Automatic,Petrol,51786
Honda,CR-V,2019,76608,Good,Automatic,Petrol,70242
Honda,City,2021,72840,Excellent,Automatic,Petrol,59432
Honda,Accord,2025,2000,New,Automatic,Petrol,151385
Honda,CR-V,2016,126450,Good,Automatic,Petrol,102015
Honda,Jazz,2010,189225,Poor,Automatic,Petrol,9072
Honda,Jazz,2017,102751,Good,Automatic,Petrol,30781
Honda,Freed,2016,140685,Good,CVT,Petrol,15018
Honda,Accord,2024,31358,New,Automatic,Petrol,90515
Honda,Civic,2020,82318,Excellent,Automatic,Hybrid,104245
Honda,Freed,2025,2000,New,Automatic,Petrol,33995
Honda,Civic,2024,28512,Like New,CVT,Petrol,82896
Honda,BR-V,2024,21244,New,Automatic,Petrol,45552
Honda,CR-V,2019,84088,Good,Automatic,Petrol,117158
Honda,BR-V,2016,157031,Fair,CVT,Petrol,21820
Honda,City,2021,25636,Fair,CVT,Petrol,38752
Honda,Civic,2022,48028,Good,CVT,Petrol,66594
Honda,Civic,2014,157318,Fair,CVT,Petrol,37232
Honda,CR-V,2025,6286,Like New,CVT,Petrol,150031
Honda,Accord,2019,90690,Good,CVT,Petrol,85766
Honda,Freed,2014,157840,Fair,CVT,Petrol,12134
Honda,City,2025,9411,New,CVT,Petrol,64931
Honda,BR-V,2025,8081,New,Manual,Petrol,45954
Honda,Freed,2025,18946,New,Automatic,Petrol,30791
Honda,Freed,2014,147410,Fair,Automatic,Petrol,19881
Honda,Jazz,2018,106147,Good,Manual,Petrol,31112
Honda,City,2018,84601,Excellent,Automatic,Petrol,62725
Honda,Accord,2025,2000,Like New,CVT,Petrol,135573
Honda,Civic,2020,71502,Fair,CVT,Petrol,79450
Honda,Freed,2017,129208,Good,CVT,Petrol,16774
Honda,Accord,2022,42412,Good,CVT,Petrol,57296
Honda,Jazz,2013,159267,Good,Automatic,Petrol,24011
Honda,Accord,2022,43389,Excellent,Automatic,Hybrid,80890
Honda,Accord,2023,29214,Good,Automatic,Petrol,32969
Honda,Civic,2016,140459,Fair,CVT,Petrol,57200
Honda,City,2023,50479,Good,Automatic,Petrol,50046
Honda,BR-V,2020,82436,Excellent,Automatic,Petrol,24590
Honda,Civic,2017,115545,Good,CVT,Petrol,79807
Honda,Civic,2020,77007,Good,CVT,Petrol,97163
Honda,Accord,2013,164677,Fair,Manual,Petrol,38831
Honda,BR-V,2018,110187,Poor,Automatic,Petrol,18227
Honda,Accord,2012,180416,Fair,Automatic,Petrol,28370
Honda,BR-V,2024,10536,Good,Manual,Petrol,44807
Honda,Jazz,2025,2000,Excellent,Automatic,Petrol,51139
Honda,City,2022,52663,Excellent,CVT,Hybrid,63062
Honda,Civic,2010,200738,Good,Manual,Petrol,41706
Honda,BR-V,2016,100477,Fair,Automatic,Petrol,27327
Honda,Freed,2017,101701,Fair,CVT,Petrol,17463
Honda,City,2025,5084,Excellent,CVT,Petrol,68425
Honda,Jazz,2021,37579,Excellent,CVT,Petrol,25782
Honda,Civic,2018,81576,Fair,CVT,Petrol,55886
Honda,Freed,2019,78153,Good,Automatic,Petrol,25341
Honda,Accord,2021,68876,Good,Automatic,Petrol,61013
Honda,HR-V,2022,23118,Excellent,CVT,Petrol,60948
Honda,Freed,2014,159994,Poor,CVT,Petrol,10305
Honda,CR-V,2023,34868,Excellent,Automatic,Petrol,174422
Honda,Accord,2020,69869,Excellent,Automatic,Petrol,98607
Honda,HR-V,2023,32711,Good,Automatic,Petrol,92211
Honda,Civic,2015,153903,Fair,CVT,Petrol,51547
Honda,CR-V,2017,135896,Good,CVT,Petrol,91031
Honda,BR-V,2020,57188,Good,CVT,Petrol,26953
Honda,CR-V,2018,118177,Excellent,Automatic,Petrol,119977
Honda,HR-V,2014,149833,Good,CVT,Petrol,60098
Honda,CR-V,2014,168879,Fair,CVT,Petrol,54786
Honda,Jazz,2024,2000,Like New,CVT,Petrol,44497
Honda,BR-V,2014,151161,Good,CVT,Petrol,16623
Honda,BR-V,2017,119762,Good,Automatic,Petrol,33119
Honda,Freed,2017,105181,Good,Automatic,Petrol,18233
Honda,BR-V,2018,98819,Good,Automatic,Petrol,32664
Honda,Civic,2019,96576,Good,Automatic,Petrol,50673
Honda,BR-V,2020,75054,Excellent,CVT,Petrol,41755
Honda,Civic,2025,2000,New,CVT,Hybrid,126562
Honda,City,2018,112248,Fair,CVT,Petrol,20699
Honda,HR-V,2014,144829,Poor,Automatic,Petrol,26721
Honda,Jazz,2023,33105,Excellent,Automatic,Petrol,36590
Honda,Freed,2024,10463,Excellent,Manual,Petrol,39994
Honda,Jazz,2024,18140,Excellent,Automatic,Petrol,42586
Honda,BR-V,2018,102538,Good,Automatic,Petrol,22120
Honda,HR-V,2024,4810,Like New,Automatic,Petrol,70614
Honda,City,2012,202081,Fair,Manual,Petrol,12407
Honda,Jazz,2025,16136,Like New,CVT,Petrol,64200
Honda,BR-V,2020,69318,Excellent,Automatic,Petrol,43068
Honda,Jazz,2019,58990,Fair,Automatic,Petrol,15560
Honda,City,2013,168594,Fair,Manual,Petrol,14317
Honda,BR-V,2020,71103,Excellent,CVT,Petrol,24447
Honda,City,2023,26140,Fair,Automatic,Petrol,28781
Honda,Civic,2019,92378,Fair,CVT,Petrol,54525
Honda,CR-V,2015,145547,Excellent,Automatic,Petrol,97940
Honda,Freed,2010,225428,Good,CVT,Petrol,10674
Honda,Accord,2024,6192,Like New,CVT,Petrol,128790
Honda,City,2015,133441,Fair,CVT,Petrol,18232
Honda,Freed,2023,46495,Good,CVT,Petrol,30619
Honda,HR-V,2021,73425,Excellent,CVT,Petrol,58878
Honda,Jazz,2022,48521,Good,CVT,Petrol,52422
Honda,BR-V,2019,73597,Fair,CVT,Petrol,32765
Honda,City,2016,102248,Good,Manual,Petrol,33900
Honda,Freed,2025,15223,New,CVT,Petrol,50000
Honda,BR-V,2019,86904,Fair,CVT,Petrol,30430
Honda,HR-V,2018,90458,Good,Manual,Petrol,44122
Honda,Civic,2010,194981,Poor,Automatic,Petrol,35494
Honda,City,2015,135553,Fair,Automatic,Petrol,17985
Honda,Accord,2024,23851,Excellent,CVT,Petrol,68339
Honda,BR-V,2014,153074,Fair,Automatic,Petrol,22100
Honda,Civic,2010,240839,Good,Automatic,Petrol,38111
Honda,Jazz,2025,22022,Excellent,CVT,Petrol,52173
Honda,Freed,2025,2000,New,CVT,Petrol,39813
Honda,BR-V,2016,121424,Fair,Manual,Petrol,14798
Honda,Accord,2022,24125,Excellent,CVT,Petrol,60303
Honda,CR-V,2020,81495,Good,Automatic,Petrol,121888
Honda,City,2015,147166,Good,Automatic,Petrol,24020
Honda,City,2018,107976,Fair,CVT,Petrol,25359
Honda,HR-V,2017,98470,Excellent,CVT,Petrol,47301
Honda,Civic,2019,97785,Good,Automatic,Petrol,88996
Honda,Jazz,2015,147448,Good,Automatic,Petrol,35928
Honda,City,2019,97157,Good,Automatic,Petrol,50248
Honda,BR-V,2017,92973,Good,CVT,Petrol,38011
Honda,City,2018,90151,Fair,CVT,Petrol,39485
Honda,CR-V,2012,170241,Fair,Manual,Petrol,69798
Honda,City,2022,69604,Good,Automatic,Petrol,54720
Honda,BR-V,2020,92741,Excellent,Automatic,Petrol,22020
Honda,Freed,2017,109623,Good,CVT,Petrol,30320
Honda,Civic,2025,7689,New,CVT,Petrol,113655
Honda,BR-V,2010,205488,Fair,Automatic,Petrol,12194
Honda,BR-V,2023,5925,Good,CVT,Petrol,23880
Honda,BR-V,2018,67892,Fair,Automatic,Petrol,16675
Honda,City,2024,20496,Excellent,CVT,Petrol,63574
Honda,Freed,2017,115406,Good,Automatic,Petrol,19292
Honda,Freed,2016,112892,Fair,CVT,Petrol,18155
Honda,Accord,2010,207904,Poor,Automatic,Petrol,22168
Honda,Accord,2019,81571,Fair,Automatic,Petrol,24457
Honda,HR-V,2025,6763,New,CVT,Petrol,101555
Honda,City,2017,124983,Good,CVT,Petrol,43078
Honda,BR-V,2020,59939,Good,CVT,Petrol,23094
Honda,Accord,2015,129038,Good,Manual,Petrol,59953
Honda,HR-V,2023,26081,Good,CVT,Petrol,106177
Honda,Jazz,2025,5809,New,Automatic,Petrol,42866
Honda,Accord,2021,70047,Excellent,CVT,Petrol,82288
Honda,Jazz,2017,103491,Fair,Manual,Petrol,32080
Honda,BR-V,2015,134791,Good,Automatic,Petrol,19882
Honda,Freed,2016,120934,Good,Automatic,Petrol,18120
Honda,BR-V,2021,49502,Good,CVT,Petrol,42705
Honda,City,2019,83833,Poor,Automatic,Petrol,27011
Honda,Jazz,2016,145720,Good,Manual,Petrol,36639
Honda,Jazz,2015,151895,Fair,CVT,Petrol,17085
Honda,HR-V,2016,141872,Poor,Automatic,Petrol,34044
Honda,Accord,2016,130234,Poor,Automatic,Petrol,34221
Honda,BR-V,2017,121452,Good,Automatic,Petrol,30911
Honda,City,2018,104953,Good,Manual,Petrol,26702
Honda,Jazz,2016,124696,Good,Automatic,Petrol,34023
Honda,HR-V,2023,50887,Like New,Automatic,Hybrid,124405
Honda,Civic,2020,69154,Excellent,CVT,Petrol,65724
Honda,HR-V,2021,48928,Good,CVT,Petrol,63037
Honda,Jazz,2013,186838,Poor,CVT,Petrol,15579
Honda,City,2013,173020,Poor,Manual,Petrol,12849
Honda,CR-V,2017,97160,Excellent,Automatic,Petrol,142356
Honda,Freed,2014,133988,Good,Automatic,Petrol,15971
Honda,City,2025,2000,New,CVT,Petrol,74955
Honda,CR-V,2024,15360,New,Automatic,Hybrid,125284
Honda,CR-V,2015,146451,Good,CVT,Petrol,90554
Honda,Jazz,2010,207772,Good,Automatic,Petrol,16550
Honda,Jazz,2012,172626,Poor,CVT,Petrol,16848
Honda,Freed,2021,39860,Good,Automatic,Petrol,20425
Honda,HR-V,2014,153529,Good,Automatic,Petrol,47518
Honda,Civic,2019,95405,Fair,Automatic,Petrol,73648
Honda,Accord,2025,2000,New,CVT,Petrol,149878
Honda,City,2016,126684,Good,CVT,Petrol,44277
Honda,Civic,2011,193570,Fair,CVT,Petrol,42051
Honda,Civic,2022,38140,Good,CVT,Petrol,116021
Honda,Freed,2020,77264,Good,Manual,Petrol,28422
Honda,Jazz,2024,25234,Like New,CVT,Petrol,58471
Honda,City,2023,29738,Good,Automatic,Petrol,43496
Honda,Accord,2016,124855,Fair,CVT,Petrol,73853
Honda,Jazz,2015,147831,Fair,Automatic,Petrol,10399
Honda,Accord,2020,48814,Excellent,Automatic,Petrol,123919
Honda,Freed,2023,19533,Excellent,CVT,Petrol,35389
Honda,Accord,2017,125280,Good,Automatic,Petrol,30951
Honda,CR-V,2010,214781,Good,Manual,Petrol,54827
Honda,CR-V,2018,95274,Poor,Automatic,Petrol,61489
Honda,Accord,2022,54902,Good,CVT,Petrol,78973
Honda,City,2024,13276,New,CVT,Petrol,64478
Honda,BR-V,2015,136808,Good,Automatic,Petrol,19501
Honda,Accord,2016,125218,Good,Automatic,Petrol,53029
Honda,Jazz,2020,70149,Like New,Automatic,Petrol,36976
Honda,Freed,2025,16166,Like New,Manual,Petrol,24972
Honda,Freed,2017,94763,Good,Manual,Petrol,16302
Honda,CR-V,2010,237502,Fair,Automatic,Petrol,52996
Honda,HR-V,2024,9738,Like New,CVT,Hybrid,74221
Honda,City,2014,148849,Poor,Automatic,Petrol,24266
Honda,BR-V,2017,102096,Good,Automatic,Petrol,28563
Honda,City,2017,102057,Good,Automatic,Petrol,28641
Honda,Civic,2021,48493,Good,CVT,Petrol,69264
Honda,Accord,2023,33352,Good,CVT,Petrol,84048
Honda,Jazz,2025,9805,New,CVT,Petrol,54260
Honda,Accord,2018,82146,Good,CVT,Petrol,54355
Honda,Jazz,2015,126147,Fair,Manual,Petrol,10746
Honda,HR-V,2025,6234,New,Automatic,Petrol,81776
Honda,Accord,2016,123508,Good,Automatic,Petrol,80586
Honda,Jazz,2012,187675,Good,CVT,Petrol,15040
Honda,Accord,2024,5357,New,CVT,Hybrid,129221
Honda,Civic,2023,27580,Good,Automatic,Petrol,111551
Honda,Accord,2025,2000,New,Automatic,Petrol,65394
Honda,Civic,2015,127846,Good,Automatic,Petrol,61998
Honda,CR-V,2025,5193,New,Automatic,Petrol,127485
Honda,Freed,2015,132155,Good,CVT,Petrol,19803
Honda,BR-V,2023,18991,Good,Automatic,Petrol,43675
Honda,City,2016,122810,Fair,CVT,Petrol,38818
Honda,Freed,2020,73384,Excellent,Automatic,Petrol,19328
Honda,BR-V,2017,102995,Good,CVT,Petrol,23739
Honda,City,2011,185106,Poor,Automatic,Petrol,18612
